Closing Price,Volume,Previous Day High,Previous Day Low,Next Day Opening Price
409.81,6775,417.51,394.76,406.48
126.93,1266,136.67,125.54,129.88
281,4464,291.42,271.67,283.26
309.59,7912,313.63,300.6,310.74
185.78,4883,193.73,167.01,190.13
316.51,4847,333.86,301.34,313.29
282.26,2606,299.54,267.69,278.9
395.03,7692,405.35,383.3,399.12
241.32,7244,256.55,228.05,242.79
479.91,7788,495.23,465.64,480.49
265.49,8371,267.33,253.99,267.89
352.36,9659,364.96,335.31,350.17
188.67,3070,204.96,186.97,189.62
375.46,5792,387.75,356.58,374.73
305.54,7720,316.83,289.84,303.61
236.89,8064,247.99,225.84,240.66
239.16,1658,249.82,221.82,235.77
250.18,1536,265.97,233.45,245.36
274.98,3427,288.19,266.01,273.57
199.06,7122,204.15,182.1,196.04
210.96,5924,220.19,206.38,214.07
483.35,3091,494.39,473.43,479.61
220.5,2676,229.46,215.09,224.88
350.76,6843,356.28,347.4,347.44
238.14,9844,241.51,220.14,242.03
424.34,5403,427.56,416.36,421.02
378.38,8963,385.01,364.38,373.86
231.29,8524,239.94,223.16,231.17
386.65,8532,400.62,375.31,385.21
402.7,5455,422.41,395.08,403.68
155.32,6110,173.37,140.2,156.72
331.26,4125,347.72,315.32,335.6
423.1,5762,439.56,413.92,427.63
120.14,3382,132.46,102.81,120.09
303.15,7238,308.95,295.4,300.23
435.93,1314,445.9,420.45,433.41
481.11,9679,484.81,467.75,477.1
362.39,7972,374.16,352.73,360.19
231.12,4883,232.56,213.23,235.24
341.94,9878,346.54,330.06,340.58
110.95,2991,125.48,93.98,112.24
282.34,7364,288.61,267.41,287.16
390.93,3927,399.91,379.81,387
114.48,2444,131.29,107.28,117.24
341.29,8496,343.14,322.22,343.29
335.33,4019,336.76,333.25,338.52
175.87,8539,181.22,157.87,172.24
327.69,4964,341.69,317.07,327.71
263.78,2512,269.27,248.55,265.1
291.53,9090,308.94,284.18,294.13
230.16,2950,237.85,221.86,232.29
424.14,7348,430.52,419.51,424.85
246.26,3318,251.69,227.13,245.95
416.32,2732,428.23,414.5,420.74
130.63,6929,147.9,122.28,127.45
211.43,1630,220.15,204.07,208.47
261.07,4083,266.87,244.62,257.18
261.83,7128,270.83,251.3,257.96
276.52,7436,294.71,272.3,280.25
360.96,7280,368.31,350.28,362.02
329.62,6933,343.08,324.14,333.97
308.42,9646,315.68,307.09,312.29
435.07,9104,448.89,423.72,433.07
178.47,6214,196.21,170.62,179.88
444.1,4307,456.47,438.56,442.89
424.57,5102,443.57,420.3,428.33
178.28,7532,190.71,168.66,180.62
349.63,8292,369.15,332.1,345.86
189.31,6411,204.06,173.91,186.84
477.13,1512,490.53,476.04,478.7
297.18,1717,313.95,282.29,294.64
181.49,7587,182.7,179.11,181.83
354.44,4520,360.33,343.03,351.89
382.88,1040,387.99,367.06,384.71
341.99,9110,345.09,332.38,337.74
196.67,6994,215.49,188.52,198.89
394.09,4929,397.57,375.24,392.46
471.83,7051,477.82,470.27,471.36
480.85,4175,488.22,477.84,480.69
371.79,6360,384.66,354.26,368.74
436.1,4331,451.68,418.26,440.52
491.45,6934,503.94,483.37,486.45
117.35,5125,132.58,106.09,116.08
290.8,7429,299.44,286.67,287.08
216.56,6997,236.48,198.76,215.16
289.91,1354,294.15,280,285.95
466.77,2858,475.36,455.05,465.55
493.35,9726,510.17,490.11,490.29
461.97,7518,467.66,449.29,462.51
178.85,1252,194.11,164.63,173.97
421.15,6694,429.07,414.55,421.21
427.06,8211,431.44,409.04,424.89
331.75,8357,340.42,326.88,329.97
385.96,8886,401.87,367.91,384.5
462.14,7696,465.27,447.78,463.67
497.67,8631,508.47,480.88,500.24
116.03,3657,131.11,101.75,114.32
202.87,5875,218.15,193.73,207.12
473.83,5667,482.23,466.53,476.29
231.66,9963,241.52,216.71,230.7
142.6,6601,159.87,135.93,138.57
225.31,8570,230.27,223.13,225.91
307.4,8084,327.26,301.71,308.54
254.44,8344,263.4,239.09,250.8
415.32,3601,421.55,399.25,418.84
344.41,4091,345.46,338.16,343.23
273.96,1723,277.34,266.73,270.49
498.9,2039,514.28,487.47,499.11
454.38,3554,467.71,448.4,453.6
444.9,4346,450.59,432.39,446.32
326.9,7878,345.51,320.54,323.63
411.97,8926,428.85,408.67,407.18
234.35,4603,240.47,230.41,234.12
231.94,3410,239.21,226.18,228.51
456.82,4403,461.33,452.63,453.39
338.73,4504,351.94,319.22,340.51
237.43,2262,251.76,223.93,235.02
438.13,6529,446.65,433.72,441.53
277.02,8561,292.03,267.97,277.17
259.99,5427,279.83,253.88,261.07
110.47,6109,123.1,96.46,108.68
371.6,8368,384.94,354.12,368.84
313.06,5932,321.16,304.44,309.65
224.73,8326,225.93,215.58,226.8
155.72,2461,174.85,147.15,157.61
172.97,4385,188.64,163.43,172.89
189.94,3145,204.16,188.26,192.76
446.08,6947,447.65,433.82,449.11
292.25,7357,307.68,273.17,291.68
378.2,7183,391.93,362.28,379.71
284.53,1444,296.34,267.16,288.65
289.49,2743,302.34,284.14,285.31
428.86,1033,447.31,416.32,423.98
408.46,1061,409.59,390.5,408.2
192.86,6292,196.84,190.55,191.17
350.29,7750,368.29,332.62,346.16
372.08,4588,373.23,369.85,368.57
261.92,1352,280.09,242.24,259.5
127.33,2081,128.9,124.74,123.33
248.56,3170,264.37,240.57,246.75
243.32,2628,261.25,241.28,239.65
376.25,5098,388.89,374.17,377.5
423.81,4960,436.99,406.35,425.77
258.41,1252,260.37,256.2,261.16
358.29,4619,363.29,342.23,361.98
357.13,5405,375.22,338.9,352.16
359.26,1531,375.91,340.5,356.03
321.72,1196,323.86,304.31,324.87
351.69,6506,368.13,332.54,346.99
447.07,4322,456.12,445.09,448.73
468.73,9654,480.39,448.8,465.54
136.72,2733,139.78,135.33,136.78
104.7,9214,113.28,100.54,109.32
307.57,3747,316.83,305.03,309.05
265.12,4238,278.85,249.99,263.81
280.47,1812,293.96,277.81,282.36
283.4,9597,294.83,276.84,278.46
458.08,4123,459.67,444.95,462.58
354.65,9721,358.72,344.19,353.1
276.94,8281,280.98,273.35,281.74
281.91,7948,299.78,271,283.68
437.8,9310,455.93,430.33,435.67
186.82,2898,203.15,174.69,187.98
105.9,6449,110.22,94.67,104.7
291.27,5843,308.23,271.47,292.69
484.19,3293,488.75,466.78,487.09
425.75,7460,437.29,424.68,425.46
263.36,5948,278.3,259.01,260.58
170.04,3115,172.02,151.69,174.85
328.05,5067,340.41,316.8,327.18
451.88,9247,457.65,436.45,448.65
386.91,4971,397.37,376.34,389.3
316.08,7800,324.37,300.15,317.63
393.95,7195,408,390.43,397.12
485.86,3684,496.16,470.84,480.88
321.08,8081,327.81,303.55,319.55
322.14,2809,340.44,316.09,320.28
291.44,8118,310.66,283.44,295.68
326.65,6564,342.88,314.42,325.14
354.06,1060,366.1,336.57,354.34
181.71,4407,199.52,163.46,176.75
327.21,9579,339.64,316.06,330.29
105.38,5766,109.21,91.88,101.52
475.17,5895,476.5,457.59,479
115.14,1663,129.93,109.74,117.49
483.26,7458,498.56,466.58,483.83
487.6,2226,506.19,481.62,490.09
310.72,3247,327.38,298.68,313.64
232.97,3752,246.12,214.21,235.48
173.98,3945,178.6,163.26,175.59
164.87,9176,177.16,162.1,168.68
195.17,3683,204.43,177.15,194.4
290.48,7259,295.89,278.37,291.14
397.16,3002,413.34,394.81,401.85
259.49,8133,263.33,258.29,258.21
412.4,2524,425.38,406.44,414.91
325.83,4710,338.44,322.55,324.75
107.71,3456,114.48,94.77,107.41
152.72,9756,161.87,140.38,151.07
328.9,9435,332.11,311.92,325.43
164.47,4867,165.95,153.71,169.19
343.32,5004,344.57,337.52,342.8
278.11,7047,282.42,276.16,275.91
376.03,3122,393.51,374.83,377.5
216.57,1369,227.5,197.99,212.68
428.65,3173,431.88,424.9,429.08
255.55,7743,273.76,245.07,256.29
418.66,6599,430.47,402.56,415.62
107.75,2621,109.28,89.1,112.34
257.23,5288,272.73,252.4,258.18
188.08,1354,198.07,182.67,185.3
277.47,9249,288.6,273.06,280.81
478.72,6323,491.38,474.7,476.79
163.58,8671,166.38,153.94,165.88
135.2,4373,154.21,122.12,136.48
123.4,8512,129.25,108.98,120
149.34,4355,162.16,142.13,145.29
124.78,6584,142.04,111.93,125.86
373.9,3255,381.2,372.85,375.58
146.96,8903,159.88,129.08,143.27
178.98,8660,198.76,161.45,175.7
358.21,9963,375.4,346.87,353.71
278.46,6755,294.27,272.84,274.81
121.87,1680,131.21,102.39,122.75
488.27,1571,497.84,471.87,485.28
339.97,2341,350.2,338.65,337.86
345.52,3579,359.63,335.59,346.07
441.03,5230,444.78,438.09,440.17
463.64,1350,481,460.12,467.09
122.84,6750,124.18,121.81,123.55
127.34,3691,131.57,113.27,123.66
410.62,5295,420.77,404.82,409.46
378.33,7386,384.12,371.54,375.92
186.72,4320,194.67,184.83,184.31
228.49,8830,235.81,227.34,226.06
344.42,2880,350.53,328.35,343.6
415.6,6923,423.82,402.03,411.92
341.26,6616,351.86,333,338.79
416.79,6140,426.84,414.46,418.8
191.45,8230,207.87,175.71,194.72
232.45,5420,239.3,213.84,227.58
140.65,2753,147.01,129.63,136.48
493.93,8038,504.51,490.29,497.48
423.6,2195,425.51,410.2,420.74
386.32,1625,389.44,383.96,384.44
177.92,9636,194.18,173.78,176.3
379.47,8358,389.85,369.53,383.13
444.97,9274,447.23,439.23,441.59
424.14,1153,433.51,405.47,427.26
401.87,9625,410.44,385.51,401.55
254.86,5512,260.54,248.6,257.69
406.79,9067,414.86,387.47,408.67
293.83,8406,298.41,285.64,296.15
261.81,6949,271.34,250.01,257.95
485.91,5257,494.67,474.2,484
158.67,9833,171.21,145.33,155.94
445.89,5394,464.79,440.26,442.15
228.84,3375,233.36,210.32,230.23
306.57,9724,315.5,300.52,308.52
245.17,8819,256.86,231.54,241.59
301.28,8034,312.67,285.73,303.96
427.36,8936,440.93,409.61,425.23
173.21,4579,179.3,163.52,171.97
401.92,4632,414.97,387.4,406.85
278.36,9928,283.18,275.73,275.28
473.98,3026,477.36,458.2,470.16
318.79,7316,335.6,303.44,316.48
116.55,3568,126.55,107.75,120.87
464.08,4739,472.63,457.13,460.28
469.8,2441,488.44,461.57,470.96
171.97,3207,186.45,169.25,174.9
489.06,1960,502.93,475.95,493.29
278.32,1088,283.01,259.97,278.1
465.77,5787,470.74,452.12,465.34
245.63,3110,255.81,233.6,248.91
109.07,1107,122.47,89.25,106.03
418.01,9004,426.52,406.71,417.63
454.32,4734,456.54,446.75,455.7
165.12,6506,179.1,150.73,167.12
321.59,4455,337.29,310.69,317.71
432.62,7464,451.57,413.15,436.29
284.62,2005,293.38,266.56,287.8
415.35,1306,421.25,396.36,413.52
355.24,9399,373.83,354.22,355
388.29,9931,402.88,380.94,387.13
467.53,4659,469.74,454.61,472.34
266.73,3948,278.75,259.87,267.57
408.39,3689,409.93,394.92,406.09
385.07,3050,390.38,370.49,387.53
275.6,1646,277.94,262.75,278.81
252.47,7489,257.36,242.76,254.73
452.54,2483,462.85,438.3,448.38
181.9,3481,188.57,166.07,179.77
227.4,1955,230.08,213.18,226.03
489.79,6056,499.95,473.36,486.96
210.95,1704,225.41,191.95,210.76
448.99,9699,451,446.04,447.19
248.57,3100,266.34,230.35,243.94
320.48,6640,333.89,314.28,322
259.34,5494,270.21,247.63,258.7
188.52,6227,197.05,169.62,183.8
376.44,6681,384.91,363.66,380.77
486.64,7867,494.02,484.04,488.15
457.12,9260,460.32,446.64,452.86
494.11,3523,496.62,476.12,498
376.45,2638,383.32,367.62,375.66
113.79,4941,127.47,96.68,111.19
321.63,9207,328.11,305.54,317.09
349.01,6198,365.44,330.78,351.45
148.06,8912,156.28,142.06,152.75
431.37,4369,444.36,420.94,428.22
392.03,7553,401.24,384.66,391.2
279.37,4741,289.83,268.22,276.75
216.8,2234,222.55,215.43,217.52
188.72,1183,199.49,183.13,192.44
485.78,2943,488.88,466.27,482.09
420.83,1039,429.18,408.37,418.81
377.35,9894,386.87,373.06,374
479.35,7596,493.73,468.69,476.64
181.4,4039,190.01,167.14,177.7
443.04,7204,456.69,430.57,444.39
333.38,9011,337.7,322.84,328.81
473.22,3083,474.7,459.41,475.51
364.24,9734,374.86,360.07,360.67
396.61,8904,406.62,387.29,394.28
188.9,6242,202.63,173.65,187.36
238,3310,244.96,225.99,236.81
220.92,3265,222.49,202.7,217.65
377.66,6465,392.41,368.23,377.55
264.47,9467,283.37,260.96,268.42
443.99,6024,452.48,442.06,443.58
185.03,6604,197.64,174.96,180.31
418.27,7266,429.62,408.95,416.9
425.3,8059,437.05,419.42,424.33
351.15,1361,368.63,338.93,348.98
159.32,8593,174.31,153.57,157.28
230.69,8934,246.31,225.58,227.68
259.1,6849,261.81,246.27,263.66
286.18,6467,289.97,267.23,286.47
394.71,5209,408.31,389.85,395.07
235.35,6996,246.62,230.88,234.61
107.29,7343,123,96.42,108.46
446.43,9348,449.2,443.16,445.66
272.93,6442,284.69,266.34,274.82
213.15,7031,223.39,193.33,209.04
427.67,2534,444.91,410.69,422.97
451.54,1849,456.09,437.12,452.16
392.42,7466,400.04,390.92,394.76
241.73,9413,245.59,235.69,243.42
192.43,9793,202.02,180.61,191.42
385.12,5074,402.87,370.62,380.15
122.98,5122,136.72,109.28,119.19
256.42,3403,271.56,251.9,255.34
403.52,7697,406.3,393.66,405.17
334.03,4924,343.62,329.26,332.15
393.54,6273,410.48,374.99,393.86
329.17,9467,346.08,317.58,325.92
195.87,9412,215.65,187.46,192.57
293.29,8254,304.28,274.84,295.71
409.22,8758,410.26,391.05,408.61
192.16,9242,210.24,181.58,196.65
485.21,9065,504.38,471.16,482.32
181.15,9319,199.77,174.09,180.62
105.68,3276,121.35,98.84,102.57
411.23,2370,416.25,399.79,408.79
471.36,4984,475,454.27,472.76
198.66,7338,212.97,186.31,202.75
162.02,9292,165.69,152.3,158.31
189.57,8472,208.68,175.95,185.87
351.15,5807,360.62,334.71,355.67
331.61,5257,333.19,315.65,333.97
348.54,8407,352.4,340.5,346.67
103.09,5488,109.61,84.32,102.16
162.79,6305,177.17,161.5,165.68
197.3,2104,212.3,187.73,199.28
378.83,6815,383.88,360.59,379.93
343.5,1200,356.82,329.27,347.15
349.56,9894,351.17,335.18,347.68
328.29,1882,331.24,324.31,325.4
397.81,7160,408.97,385.75,396.9
476.68,5333,491.05,457.31,471.75
369.43,7892,387.8,364.41,369.5
397.98,7489,407.3,390.77,396.64
343.27,8621,346.55,334.89,339.59
419.05,3464,437.71,411.22,422.81
477.19,6925,486.51,464.28,474.14
342.04,3102,352.49,336.58,344.1
172.4,6491,189.64,161.79,174.46
408.11,4196,420.24,399.5,403.53
360.33,9215,367.06,347.09,359.61
473.44,1091,484.72,467.84,473.21
208.85,9687,221.73,197.34,212.03
488.01,4435,505.92,472.95,489.26
320.73,3610,326.19,306.56,316.36
485.6,8037,497.23,468.75,485.09
413.62,4730,432.11,394.45,411.62
446.38,7622,448.25,429.16,443.09
229.54,5528,234.23,210.71,227.3
187.77,1310,195.35,186.44,191.18
349.63,3093,363.52,336.68,350.83
249.73,8310,266.73,243.65,249.09
494.36,5067,499.14,477.99,496.56
298.2,3271,303.89,281.64,302.88
144.19,7310,160.83,142.28,148.46
299.52,6094,303.34,287.21,295.49
314.03,5083,320,296.87,312.36
101.89,9854,116.81,89.73,100.02
198.2,6847,202.35,189.11,198.73
100.54,2061,117.27,98.08,96.44
324.4,8822,334.72,309.53,328.62
216.85,6621,226.36,214.44,219.68
169.28,7048,172.85,156.92,165.51
435.43,5207,449.35,417,432.98
112.01,7641,129.8,103.04,108.44
376.68,3593,390.83,361.05,376.46
329.2,2324,336.22,313,333.1
408.62,5876,422.9,407.42,410.07
152.91,9250,163.59,134.52,153.96
448.63,7466,465.85,444.05,444.38
228.65,6556,238.39,222.28,232.72
103.42,3552,108.93,85.87,101.23
362.67,5550,365.59,348.63,366.67
443.74,1377,450.08,435.68,443.28
241.48,5652,253.18,238.81,241.76
311.03,7446,315.26,302.69,312.08
264.93,6983,266.69,245.57,262.82
116.99,1752,126.51,114,120.34
401.25,2433,408.85,384.18,405.84
476.59,8070,485.58,469.41,474.42
268.03,4195,277.66,254.59,263.03
157.77,8838,173.33,144.77,158.03
302.03,5411,321.29,294.84,302.96
461.9,2536,467.89,459.87,457.54
342.33,8341,361.23,338.5,344.06
184.94,6337,190.28,173.19,182.86
321.28,7837,336.63,302.25,325.87
230.75,2722,244.69,212.16,233.56
109.42,9797,111.42,106.27,105.15
465.46,5136,480.23,447.83,470
417.78,8218,435.9,412.34,415.05
469.63,5439,488.3,451.34,472.61
373.12,8132,387.14,357.71,374.55
279.9,1658,295.84,260.63,280.26
297.28,7705,299.63,287.88,301.6
181.85,1859,185.91,166.95,182.91
254.52,3721,260.51,239.55,258.11
165.54,5995,176.64,155.11,168.82
289.38,6878,297.72,269.87,291.11
358.37,4013,371.85,352.74,358.27
202.64,1731,212.11,182.9,198.62
477.51,3405,493.23,461.08,474.05
358.74,9584,373.3,346.03,359.07
187.97,1691,203.17,185.53,186.29
166.8,3385,183.55,160.87,163.88
167.99,8070,184.84,151,172.66
489.54,3901,505.35,474.71,493.13
194.65,6187,196.9,175.36,193.95
167.35,4232,180.19,158.81,171.06
165.6,9803,166.97,147.6,161.19
237.72,7970,252.85,220.34,233.71
346.13,2442,348.29,326.77,350.61
131.63,7332,151.31,125.45,133.52
163.77,3913,176.44,153.38,166.42
490.58,2589,495.04,488.04,493.91
347.12,9350,357.01,334.89,342.65
155.87,2072,172.58,140.96,158.05
320.04,8632,324.46,314.52,318.61
196.38,3709,207.57,192.15,199.56
489.45,5319,490.51,476.3,488.32
255.52,3240,271.5,247.06,258.2
156.95,6167,161.65,147.85,160.96
345.19,1104,353.54,335.23,343.58
154.92,1961,166,144.2,154.62
307.23,1280,310.98,302.51,307.6
440.89,5116,459.5,428.92,442.77
238.29,4556,248.2,235.98,241.73
290.99,3688,296.4,287.84,288.1
143.33,2439,158.3,128.81,147.79
358.54,1173,376.53,343.64,361.39
144.85,9359,163.19,138.79,141.24
230.79,4216,239.98,226.28,229.14
436.47,1564,444.3,434.45,433.99
159.97,3667,178.62,151.01,156.56
436.07,4659,438.07,425.4,437.52
352.23,7791,367.49,334.14,347.89
156.42,4806,160.79,155.37,157.41
167.4,8329,177.24,158.69,170.67
365.29,6721,384.41,356.32,363.9
391.67,8132,403.71,373.82,391.57
362.29,9096,373.24,357.57,358.73
385.62,8444,387.79,383.36,387.82
244.63,9157,250.9,236.38,248.72
100.57,1497,101.63,87.94,102.9
311.56,2024,329.19,294.26,307.79
337.81,3226,351.06,331.7,336.26
375.06,3208,378.3,369.29,371.79
192.53,1309,200.43,185.33,193.42
168.09,2690,184.51,164.85,170.32
432.12,7962,435.79,412.56,436.88
436.52,4099,441.89,425.25,436.55
495.04,9403,506.33,488.87,496.42
235.9,6639,239.66,228.03,231.97
123.61,2881,131.88,106.15,120.16
290.35,4076,310.01,276.55,287.67
291.9,3388,303.23,280.39,287.44
114.61,9391,128.94,99.84,113.69
330.02,6753,343.63,314.66,334.54
204.33,4259,209.35,199.64,205.86
147.65,5397,164.73,143.64,147.01
341.96,5235,345.28,322.59,341.9
212.94,1371,231.45,208.41,209.4
324.63,4420,329.73,314.8,320.6
106.08,6545,125.22,86.41,103.67
246.49,3149,262.65,237.56,244.55
446.17,2667,450.42,435.39,442.4
360.05,8380,364.09,343.88,361.96
447,2336,449.61,439.54,451.24
396.19,3470,401.89,387,392.93
387.89,5763,401.41,380.57,391.27
448.01,9696,458.9,441.55,445.99
107.82,7165,120.47,97.85,108.89
268,8368,269.59,252.83,263.89
484.17,5268,486.69,466.69,481.56
170.86,7592,185.01,160.93,167.45
361.49,2375,378.6,354.39,358.1
416.08,6614,423.91,397.76,420.41
473.44,9032,477.6,466.06,472.08
448.72,1387,455.58,432.99,445.68
370.63,9495,379.46,355.41,367.35
384.46,9274,397.44,382.52,386.19
237.21,6679,245.99,232.84,239.4
189.57,9011,207.62,177.69,194.37
483.45,8866,492.07,465.96,484.71
490.23,9675,494.67,477.94,489.81
269.84,4368,275.56,254.73,267.08
264.33,1366,274.17,249.38,259.72
280.69,3096,296.55,270.29,284.5
284.57,7773,302.08,272.91,287.45
436.87,6814,441.39,434.51,439.83
272.28,6723,273.34,253.65,270.5
452.94,4719,470.46,439.13,451.52
378.07,1478,383.41,374.14,380.91
486.16,9062,502.77,480.52,488.03
369.82,8995,381.29,368.74,371.32
264.87,7489,273.55,258.85,265.42
467.19,2922,470.98,460.18,465.88
191.92,2926,205.69,177.94,194.33
485.98,7990,502.53,475.93,484.59
117.37,9403,127.13,100.36,119.72
356.38,6008,365.86,353.73,353.28
107.3,4593,122.65,92.87,108.2
181.59,9303,192.09,163.97,180.16
285.59,4865,301.52,276.58,288.88
163.31,1277,165.34,156.82,163.5
495.53,7542,512.82,486.06,496.77
409.2,2593,415.18,393.22,405.04
440.34,7907,444.56,421.88,440.29
491.63,2851,493.24,489.38,494.44
369.91,7475,386.75,358.87,373.51
206.64,9358,208.78,193.48,208.85
402.78,5994,421.92,401.45,401.97
333.72,8860,345.46,329.28,331.3
207,9705,221.27,204.81,205.89
246.91,9598,261.69,240.4,247.53
343.15,3616,349.71,338.24,338.21
258.18,9903,274.5,247.93,262.3
194.05,6259,213.03,180.6,192.49
271.97,2536,280,254.97,274.94
193.44,2890,210.31,186.66,193.79
450.04,1957,465.71,448.09,451.67
377.63,3459,389.83,376.56,380.22
250.62,1751,258.6,233.57,248.49
478.18,6893,487.06,460.49,479.24
255.58,8081,262.42,252.66,258.1
329.79,4621,338.89,328.59,332.5
304.75,7987,324.55,288.54,303.91
148.77,8323,156.67,135.59,151.05
269.52,1011,283.16,257.95,267.54
131.02,5267,138.09,119.89,127.26
168.22,4598,178.09,152.52,164.35
415.01,4445,417.6,408.44,415.07
221.06,5406,236.57,212.67,219.9
135.58,2118,149.14,133.1,132.91
387.58,3004,395.19,375.83,386.5
420.96,9529,431.93,401.7,420.08
331.23,1063,348.8,324.84,331.77
466.24,9912,468.09,447.59,461.82
439.78,6666,458.45,424.92,443.86
321.09,7609,331.03,315.64,319.81
394.8,8127,412.14,381.21,395.96
231.7,3417,249.06,223.74,229.76
354.51,1079,356.63,351.19,357.13
490.77,5060,506.62,488.01,490.36
419.95,2052,434.87,418.62,418.17
249.81,4067,251.64,233.66,254.45
472.95,2691,491.82,455.13,476.6
430.05,8618,443.11,419.89,426.86
114.89,6737,119.07,104.01,116.89
398.4,6079,401.74,384.26,400.95
490.56,3321,502.24,476.24,485.91
227.08,3991,229.2,219.92,231.69
210.13,8568,214.26,206.11,207.46
356.03,3288,375.05,346.85,360.11
144.05,4401,159.2,129.81,145.59
369.99,9856,382.65,353.71,370.11
190.63,2518,195.6,187.94,193.49
280.61,3225,285.76,268.43,282.36
456.79,2993,466.26,454.76,459.19
418.71,6160,434.04,402.04,422.29
143.2,1260,144.27,129.53,142.91
404.55,2285,406.39,390.32,403.81
264.68,1386,282.22,249.21,268.68
497.78,9492,514.24,487.36,500.76
219.89,2253,234.09,213.22,215.09
288.24,6820,298.73,272.31,289.78
236.47,3793,240.23,220.7,240.51
334.48,7319,337.42,330.91,336.31
206.35,9599,224.55,188.2,206.88
465.06,1409,473.33,459.86,461.82
346.8,9368,361.01,339.97,351.3
477.08,2751,486.75,471.98,478.35
372.21,7887,387.09,352.86,368.22
174.33,5995,179.01,167.64,178.61
106.17,9240,116.37,86.71,106.33
263.03,7955,271.19,249.91,259.6
497.4,4868,503.06,493.05,494.67
450.77,1281,463.13,439.25,455.45
438.72,9660,449.92,420.96,438.09
327.47,2234,337.89,315.8,326.67
137.94,8294,150.17,134.42,137.8
106.07,4388,109.78,99.62,108.08
435.45,5391,443.49,430.18,434.1
170.96,7757,178.13,167.57,170.17
130.68,3769,146.29,123.46,133.14
383.9,3897,385.58,370.34,383.51
100.47,4931,106.83,92.2,102.61
396.33,6208,414.77,386.89,400.95
176.93,9431,183.64,169.84,181.56
228.56,4058,232.44,208.66,228.03
168.68,9373,184.07,156.54,166.02
410.86,3907,412.77,394.02,408.37
293.91,7881,303.01,284.52,297.1
166.33,4209,183.58,162.13,162.13
115.41,7513,134.54,98.32,110.82
494.68,8962,500.42,479.18,496.5
385.75,1492,392.37,378.48,389.85
371.98,3912,383.76,359.46,369.29
301.12,7800,306.43,298.35,296.67
